season,id,name,position,team,conference,countablePlays,averagePPA.all,averagePPA.pass,averagePPA.rush,averagePPA.firstDown,averagePPA.secondDown,averagePPA.thirdDown,averagePPA.standardDowns,averagePPA.passingDowns,totalPPA.all,totalPPA.pass,totalPPA.rush,totalPPA.firstDown,totalPPA.secondDown,totalPPA.thirdDown,totalPPA.standardDowns,totalPPA.passingDowns
2021,4427796,Justin Lescouflair,RB,Army,FBS Independents,4,0.141,,0.141,-0.221,1.226,,0.141,,0.564,,0.564,-0.662,1.226,,0.564,
2021,4430843,Jalen Berger,RB,Wisconsin,Big Ten,13,0.141,0.513,0.029,-0.514,0.303,2.275,-0.137,0.585,1.83,1.539,0.29,-2.568,2.123,2.275,-1.096,2.926
2021,4687558,Jonah Johnson,QB,New Mexico State,FBS Independents,499,0.142,0.099,0.34,-0.05,0.182,0.416,0.132,0.157,70.992,40.348,30.644,-10.339,27.853,52.42,38.898,32.094
2021,4685016,Ellis Merriweather,RB,UMass,FBS Independents,246,0.142,0.256,0.127,-0.133,0.197,0.805,-0.008,0.64,35.03,7.678,27.352,-14.46,16.955,34.61,-1.464,36.494
2021,4429013,Tank Bigsby,RB,Auburn,SEC,252,0.144,0.034,0.157,0.012,0.202,0.604,0.128,0.206,36.292,0.916,35.376,1.749,16.741,13.892,25.582,10.711
2021,4360480,Spencer Petras,QB,Iowa,Big Ten,333,0.144,0.12,0.447,-0.121,0.265,0.324,0.021,0.292,48.06,36.882,11.177,-13.256,29.73,34.629,3.903,44.157
2021,4361837,Jahmyl Jeter,RB,Texas State,Sun Belt,88,0.144,0.121,0.146,0.134,0.056,0.514,0.218,-0.145,12.649,0.97,11.68,5.636,1.625,6.171,15.258,-2.609
2021,4361264,Isaiah Bowser,RB,UCF,American Athletic,158,0.145,0.616,0.117,0.047,0.025,1.036,0.084,0.417,22.928,5.543,17.385,4.272,1.256,15.533,10.844,12.084
2021,4426948,Luke McCaffrey,QB,Rice,Conference USA,80,0.145,-0.197,0.816,0.134,0.32,-0.016,0.318,-0.037,11.588,-10.45,22.039,3.209,7.362,-0.461,13.048,-1.46
2021,4362541,Ari Broussard,RB,Rice,Conference USA,76,0.146,,0.146,0.247,-0.03,0.138,0.156,0.115,11.07,,11.07,10.851,-0.746,0.966,8.886,2.184
2021,4429804,Jimmy Calloway,WR,Tennessee,SEC,9,0.146,0.146,,0.477,0.924,-0.438,0.324,-0.21,1.317,1.317,,2.384,1.847,-0.438,1.947,-0.63
2021,4362748,Tyler Badie,RB,Missouri,SEC,309,0.146,0.176,0.139,0.089,0.108,0.417,0.121,0.238,45.222,10.538,34.684,14.624,11.3,15.858,29.06,16.161
2021,4429795,Jahmyr Gibbs,RB,Georgia Tech,ACC,150,0.146,0.732,0.005,0.025,0.133,0.614,0.107,0.245,21.852,21.234,0.618,1.831,7.69,10.434,11.547,10.305
2021,4592531,Ari Patu,QB,Stanford,Pac-12,18,0.146,0.122,0.266,0.026,-0.264,0.099,0.287,-0.077,2.623,1.824,0.799,0.205,-1.054,0.495,3.16,-0.537
2021,4360406,Mataeo Durant,RB,Duke,ACC,263,0.147,0.432,0.111,-0.035,0.034,0.968,0.106,0.301,38.779,12.974,25.805,-4.175,3.392,38.701,21.933,16.846
2021,4601283,Trevion Cooley,RB,Louisville,ACC,101,0.148,1.038,0.005,0.14,-0.289,1.095,0.069,0.432,14.979,14.528,0.451,8.534,-6.935,15.326,5.478,9.501
2021,4241222,Charlie Brewer,QB,Utah,Pac-12,87,0.148,0.09,1.092,0.114,0.152,0.236,0.126,0.182,12.862,7.403,5.459,3.999,3.656,6.376,6.659,6.203
2021,4429020,D.J. Uiagalelei,QB,Clemson,ACC,467,0.148,0.107,0.339,-0.014,0.141,0.453,0.002,0.346,69.213,41.082,28.131,-2.522,21.687,58.399,0.615,68.597
2021,4360932,DeAndre Torrey,RB,North Texas,Conference USA,214,0.148,0.496,0.131,0.053,0.137,0.661,0.167,0.07,31.77,4.961,26.809,6.155,10.274,11.238,28.975,2.795
2021,4244038,Andrew Clair,RB,Northwestern,Big Ten,77,0.149,0.056,0.169,-0.016,0.071,0.573,0.043,0.67,11.444,0.779,10.665,-0.583,1.846,8.02,2.73,8.714
2021,4361091,Jacob Sirmon,QB,Central Michigan,Mid-American,125,0.149,0.148,0.179,-0.107,0.085,0.678,0.081,0.22,18.64,17.744,0.896,-5.327,3.389,21.694,5.203,13.437
2021,4428263,Treyson Potts,RB,Minnesota,Big Ten,118,0.149,1.011,0.134,-0.021,0.155,0.912,0.139,0.21,17.588,2.022,15.567,-1.414,5.745,11.851,14.224,3.364
2021,4373668,Danny Smith,RB,Boise State,Mountain West,6,0.149,,0.149,-0.224,-1.04,0.795,0.149,,0.896,,0.896,-0.449,-1.04,2.384,0.896,
2021,4432215,Stephen Gosnell,WR,North Carolina,ACC,2,0.15,0.15,,-0.27,0.569,,-0.27,0.569,0.299,0.299,,-0.27,0.569,,-0.27,0.569
2021,4567095,Keilan Robinson,RB,Texas,Big 12,47,0.15,0.34,0.117,0.035,0.231,0.462,0.098,0.447,7.046,2.379,4.667,0.805,4.855,1.385,3.917,3.128
2021,4589218,Aaron Dumas,RB,New Mexico,Mountain West,120,0.151,,0.151,0.038,-0.106,0.702,0.247,-0.15,18.121,,18.121,1.946,-4.676,14.746,22.477,-4.356
2021,4046677,Deon McIntosh,RB,Washington State,Pac-12,117,0.151,0.2,0.149,0.038,-0.032,0.558,0.136,0.197,17.632,0.998,16.634,2.271,-1.052,11.712,12.106,5.527
2021,4430666,Ikaika Ragsdale,RB,North Texas,Conference USA,85,0.152,-0.058,0.165,0.03,0.305,0.44,0.095,0.5,12.902,-0.292,13.194,1.328,8.228,5.279,6.9,6.002
2021,4362447,Matt Myers,QB,Buffalo,Mid-American,113,0.152,0.137,0.18,0.145,-0.13,0.424,0.14,0.169,17.121,10.28,6.842,5.79,-4.546,12.713,9.535,7.587
2021,4430823,Thaiu Jones-Bell,WR,Alabama,SEC,2,0.152,0.152,,0.447,-0.142,,0.152,,0.304,0.304,,0.447,-0.142,,0.304,
2021,4037532,Garrett Walston,TE,North Carolina,ACC,28,0.153,0.153,,-0.438,0.662,0.127,-0.208,0.636,4.298,4.298,,-4.818,8.608,0.508,-3.332,7.63
2021,4245242,Ronald Awatt,RB,UTEP,Conference USA,122,0.153,1.2,0.059,0.085,0.03,0.767,0.098,0.314,18.65,12,6.65,5.683,1.118,10.733,8.917,9.732
2021,4370065,Remi Simmons,WR,Central Michigan,Mid-American,12,0.154,0.154,,0.408,-0.1,,0.294,-0.265,1.849,1.849,,2.447,-0.599,,2.643,-0.794
2021,4361025,Jack Tuttle,QB,Indiana,Big Ten,98,0.154,0.114,0.469,-0.148,0.133,0.57,-0.093,0.526,15.058,9.903,5.155,-5.633,4.524,13.675,-5.476,20.533
2021,4433968,Byron Cardwell,RB,Oregon,Pac-12,66,0.154,-0.63,0.218,0.068,-0.261,0.934,0.13,0.291,10.169,-3.148,13.317,2.384,-4.958,10.273,7.263,2.906
2021,4362667,Tyler Vitt,QB,Texas State,Sun Belt,182,0.154,0.099,0.342,0.187,0.077,0.114,0.144,0.165,27.957,13.944,14.013,12.928,4.476,5.688,14.093,13.865
2021,4373726,Tyhier Tyler,QB,Army,FBS Independents,130,0.154,0.383,0.141,-0.012,0.258,0.25,0.1,0.289,19.992,2.681,17.311,-0.733,11.336,5.742,9.303,10.689
2021,4426689,Ulysses Bentley IV,RB,SMU,American Athletic,119,0.155,0.043,0.182,0.181,0.221,0.201,0.167,0.096,18.43,0.988,17.442,12.462,7.963,2.418,16.506,1.924
2021,4680018,Alton McCaskill,RB,Houston,American Athletic,213,0.155,0.204,0.149,0.04,0.124,0.597,0.062,0.476,33.031,4.692,28.339,4.756,6.831,20.295,10.184,22.848
2021,4243459,Jakairi Moses,RB,Western Kentucky,Conference USA,17,0.156,,0.156,0.484,0.057,-0.383,0.109,0.371,2.644,,2.644,3.391,0.401,-1.148,1.531,1.112
2021,4372559,Chase Wolf,QB,Wisconsin,Big Ten,20,0.156,0.373,-1.075,0.079,0.625,0.007,0.131,0.202,3.112,6.337,-3.225,0.55,2.5,0.062,1.7,1.412
2021,4426475,Tyrion Davis-Price,RB,LSU,SEC,218,0.156,0.302,0.147,-0.032,0.036,0.562,0.201,-0.033,33.942,3.618,30.324,-3.41,2.681,16.286,35.314,-1.372
2021,4689338,Dillon Johnson,RB,Mississippi State,SEC,149,0.157,0.062,0.231,0.094,0.218,0.323,0.163,0.126,23.413,4.033,19.379,8.361,8.919,6.132,20.255,3.158
2021,4372561,Isaac Guerendo,RB,Wisconsin,Big Ten,22,0.157,-0.187,0.191,0.261,-0.08,0.482,0.21,-0.023,3.452,-0.373,3.825,3.126,-0.639,0.965,3.568,-0.116
2021,4239998,Hunter Johnson,QB,Northwestern,Big Ten,90,0.157,0.165,0.124,-0.121,0.049,0.406,0.126,0.191,14.107,11.877,2.23,-3.497,1.313,10.959,5.908,8.199
2021,4430551,Titus Swen,RB,Wyoming,Mountain West,123,0.158,0.244,0.155,0.041,0.24,0.385,0.092,0.447,19.46,1.22,18.24,2.449,12.006,5.005,9.182,10.277
2021,4247264,Bryce Nunnelly,WR,Western Michigan,Mid-American,15,0.158,0.158,,-0.771,0.263,1.631,-0.639,0.689,2.365,2.365,,-2.312,2.104,4.892,-3.835,6.201
2021,4426891,Isaiah Spiller,RB,Texas A&M,SEC,211,0.158,0.269,0.137,-0.016,0.08,1.053,0.05,0.578,33.302,8.889,24.413,-1.775,5.97,24.225,8.435,24.867
2021,4362841,Deshaun Fenwick,RB,Oregon State,Pac-12,78,0.159,-0.44,0.191,0.208,0.094,0.245,0.169,0.1,12.363,-1.758,14.122,8.337,2.998,1.226,11.163,1.2
2021,4373741,Cade Barnard,RB,Army,FBS Independents,34,0.16,2.27,0.097,-0.117,-0.277,0.818,0.069,1.105,5.456,2.27,3.186,-1.754,-2.493,7.362,2.14,3.316
2021,4240268,Parker Eichenberger,TE,Houston,American Athletic,1,0.161,0.161,,0.161,,,0.161,,0.161,0.161,,0.161,,,0.161,
2021,4684003,Tahj Bullock,QB,Virginia Tech,ACC,10,0.161,0.217,0.105,-0.299,-0.408,0.532,0.514,-0.662,1.61,1.085,0.525,-0.597,-1.225,2.129,3.597,-1.986
2021,4360163,Austin Aune,QB,North Texas,Conference USA,307,0.162,0.124,0.363,-0.04,0.167,0.46,-0.047,0.353,49.584,32.176,17.408,-3.481,15.552,49.701,-6.849,56.434
2021,4590532,Silas Bolden,WR,Oregon State,Pac-12,6,0.162,0.569,-0.246,-0.159,0.296,0.401,0.114,0.401,0.969,1.707,-0.738,-0.319,0.887,0.401,0.568,0.401
2021,4360890,Jordan McCloud,QB,Arizona,Pac-12,91,0.162,0.082,0.602,-0.321,0.253,0.52,-0.004,0.383,14.752,6.331,8.421,-11.565,6.581,11.965,-0.187,14.939
2021,4688766,Josh Sterns,WR,Western Kentucky,Conference USA,22,0.163,0.163,,-0.077,-0.318,0.384,0.116,0.288,3.577,3.577,,-0.848,-1.591,1.538,1.85,1.726
2021,4569609,Evan Hull,RB,Northwestern,Big Ten,233,0.163,0.263,0.143,0.092,0.096,0.457,0.202,0.028,37.922,10.246,27.675,10.338,7.496,16.922,36.424,1.498
2021,4430804,Chris Tyree,RB,Notre Dame,FBS Independents,85,0.164,0.515,-0.018,0.074,0.045,1.384,0.067,0.441,13.944,14.944,-1,3.119,1.592,9.691,4.241,9.703
2021,4244804,Preston Hutchinson,QB,Eastern Michigan,Mid-American,34,0.164,-0.082,0.755,-0.03,-0.101,0.538,0.428,-0.212,5.591,-1.961,7.552,-0.273,-1.115,5.92,8.563,-2.972
2021,4684525,Eli Sanders,RB,Iowa State,Big 12,9,0.164,0.771,-0.139,0.055,0.547,,0.046,1.113,1.479,2.313,-0.833,0.386,1.094,,0.366,1.113
2021,4429618,Justice Ellison,RB,Wake Forest,ACC,103,0.165,0.688,0.139,0.128,-0.118,1.078,0.122,0.316,17.023,3.441,13.582,6.387,-4.367,15.097,9.759,7.264
2021,4570561,Eric Gray,RB,Oklahoma,Big 12,97,0.165,0.598,0.006,0.118,0.007,0.764,0.194,0.051,15.963,15.556,0.407,6.6,0.203,7.645,14.942,1.021
2021,4574732,Aaron Young,RB,Rutgers,Big Ten,76,0.165,0.085,0.193,0.143,0.054,0.387,0.203,0.021,12.505,1.699,10.807,4.996,1.409,5.028,12.175,0.33
2021,4568312,Jordan Houston,RB,NC State,ACC,20,0.166,0.254,0.156,-0.198,0.105,0.834,0.274,-0.159,3.32,0.507,2.813,-1.582,0.734,4.169,4.117,-0.796
2021,4428211,Nathaniel Peat,RB,Stanford,Pac-12,87,0.166,0.022,0.191,0.107,0.027,0.665,0.121,0.318,14.457,0.287,14.17,5.358,0.717,5.985,8.093,6.364
2021,4697127,Brad Roberts,RB,Air Force,Mountain West,266,0.166,-0.662,0.169,-0.048,0.312,0.261,0.18,0.082,44.161,-0.662,44.823,-6.553,28.083,8.611,41.045,3.116
2021,4240020,James Blackman,QB,Arkansas State,Sun Belt,118,0.166,0.155,0.323,0.096,0.171,0.271,0.142,0.202,19.604,17.02,2.583,4.688,6.515,8.401,10.105,9.499
2021,4429501,Re'Mahn Davis,RB,Vanderbilt,SEC,16,0.167,,0.167,-0.116,0.209,,0.116,0.387,2.664,,2.664,-1.164,1.043,,1.503,1.161
2021,4569949,Jackson McChesney,RB,BYU,FBS Independents,14,0.167,,0.167,0.066,0.353,-0.37,0.2,0.108,2.344,,2.344,0.264,2.82,-0.741,1.804,0.54
2021,4576294,Harrison Waylee,RB,Northern Illinois,Mid-American,79,0.167,-0.168,0.185,0.095,0.266,0.455,0.112,0.475,13.184,-0.673,13.857,4.642,7.178,1.364,7.486,5.698
2021,4689993,Jake Lange,QB,Southern Mississippi,Sun Belt,154,0.167,0.187,-0.205,-0.084,0.384,0.384,-0.125,0.536,25.658,27.301,-1.643,-5.481,19.182,13.839,-10.759,36.417
2021,4361141,Cammon Cooper,QB,Washington State,Pac-12,13,0.168,-0.191,0.977,-3.351,0.705,0.237,-1.256,0.801,2.187,-1.72,3.906,-6.702,4.232,0.711,-5.024,7.21
2021,4685827,Jamal Johnson,WR,Bowling Green,Mid-American,25,0.168,0.278,0.05,0.04,0.073,0.635,0.099,0.39,4.21,3.611,0.6,0.526,0.511,3.174,1.872,2.338
2021,4430375,Dajon Richard,WR,Southern Mississippi,Sun Belt,51,0.168,0.848,0.077,0.072,-0.174,0.685,0.057,0.355,8.564,5.09,3.475,1.573,-2.603,9.594,1.824,6.741
2021,4432453,Isaiah Newell,RB,Oregon State,Pac-12,3,0.168,,0.168,0.56,-0.028,,0.168,,0.504,,0.504,0.56,-0.056,,0.504,
2021,4426341,Dominick Blaylock,WR,Georgia,SEC,3,0.169,0.169,,,0.394,-0.282,,0.169,0.506,0.506,,,0.788,-0.282,,0.506
2021,4429043,Jaylan Knighton,RB,Miami,ACC,166,0.17,1.168,-0.007,-0.17,0.355,0.406,0.005,0.767,28.203,29.212,-1.009,-12.425,22.029,10.554,0.592,27.611
2021,4568425,Beau Johnson,TE,Georgia Southern,Sun Belt,13,0.17,0.17,,-0.347,0.991,-0.319,-0.412,1.101,2.207,2.207,,-2.428,4.953,-0.319,-3.296,5.503
2021,4372569,Brady Schipper,RB,Wisconsin,Big Ten,29,0.17,0.124,0.191,-0.111,0.184,0.674,0.306,0.004,4.943,1.114,3.829,-0.774,2.395,5.388,4.888,0.055
2021,4426635,Darwin Barlow,RB,USC,Pac-12,59,0.17,-0.007,0.187,-0.061,0.179,0.975,0.079,0.679,10.055,-0.034,10.089,-1.702,4.285,5.85,3.945,6.11
2021,4427148,Joe Ervin,RB,Kansas State,Big 12,59,0.171,-0.161,0.189,0.111,-0.184,1.375,0.199,0.049,10.103,-0.483,10.586,3.783,-3.305,9.626,9.561,0.543
2021,4875563,Emmanuel Michel,FB,Air Force,Mountain West,71,0.171,,0.171,-0.076,0.336,0.73,0.056,1.072,12.127,,12.127,-2.906,7.736,7.297,3.548,8.579
2021,4426840,Shadrick Byrd,RB,Charlotte,Conference USA,124,0.171,0.582,0.097,-0.025,0.193,0.459,0.164,0.202,21.234,11.061,10.174,-1.35,8.485,9.632,16.191,5.043
2021,4574730,Isaiah Washington,WR,Rutgers,Big Ten,29,0.172,0.204,-0.257,0.035,0.33,0.326,0.13,0.265,4.987,5.5,-0.513,0.416,3.629,1.631,2.605,2.382
2021,4373851,Desmond Trotter,QB,South Alabama,Sun Belt,132,0.172,0.161,0.22,0.142,0.039,0.069,0.275,0.051,22.642,17.363,5.28,6.393,1.353,2.701,19.519,3.124
2021,4244734,Hassan Littles,WR,Ball State,Mid-American,4,0.172,0.172,,0.923,0.102,-0.438,0.172,,0.689,0.689,,0.923,0.204,-0.438,0.689,
2021,4429518,Jax Dineen,FB,Kansas State,Big 12,7,0.173,0.168,0.176,0.128,0.386,-0.078,0.187,0.136,1.209,0.503,0.706,0.514,0.773,-0.078,0.936,0.272
2021,4362393,Trillion Coles,RB,UCF,American Athletic,27,0.173,-0.272,0.274,0.104,0.523,0.057,0.263,-0.549,4.664,-1.359,6.023,1.763,2.616,0.285,6.311,-1.647
2021,4427709,Keshawn King,RB,Virginia Tech,ACC,16,0.173,3.613,-0.056,-0.098,0.625,,0.156,0.431,2.774,3.613,-0.839,-0.977,3.751,,2.343,0.431
2021,4576297,A.J. Barner,TE,Indiana,Big Ten,16,0.173,0.173,,0.001,-0.15,0.702,-0.097,0.382,2.762,2.762,,0.003,-0.75,3.509,-0.679,3.441
2021,4571842,Nate Hope II,RB,Coastal Carolina,Sun Belt,3,0.174,,0.174,0.031,0.458,,0.174,,0.521,,0.521,0.063,0.458,,0.521,
2021,4242492,CJ Verdell,RB,Oregon,Pac-12,87,0.174,0.883,0.082,0.016,-0.037,1.074,0.16,0.265,15.18,8.832,6.348,0.737,-0.862,16.115,11.997,3.183
2021,4686374,Steven McBride,WR,Kansas,Big 12,19,0.175,0.253,-0.492,0.182,0.489,-0.579,0.27,0.011,3.323,4.307,-0.984,1.637,3.424,-1.737,3.243,0.08
2021,4368768,DJ Irons,QB,Akron,Mid-American,130,0.175,0.077,0.463,0.123,0.35,0.085,0.217,0.12,22.7,7.428,15.272,6.025,17.127,2.299,15.835,6.865
2021,4036788,Jaxson Kincaide,RB,Western Michigan,Mid-American,87,0.176,-0.23,0.195,0.228,0.103,0.15,0.179,0.155,15.306,-0.918,16.224,11.172,3.387,0.748,13.445,1.861
2021,4240750,Mohamed Ibrahim,RB,Minnesota,Big Ten,28,0.176,,0.176,-0.417,0.504,0.474,0.107,0.591,4.93,,4.93,-5.836,3.527,2.843,2.566,2.364
2021,4371381,Levar Gumms,WR,Central Michigan,Mid-American,3,0.176,0.176,,-0.051,0.632,,0.176,,0.529,0.529,,-0.102,0.632,,0.529,
2021,4875667,Marion Lukes,RB,Central Michigan,Mid-American,23,0.176,0.456,0.078,0.33,-0.01,0.264,0.152,0.232,4.058,2.734,1.324,3.632,-0.102,0.528,2.436,1.621
2021,4596334,Keaton Mitchell,RB,East Carolina,American Athletic,199,0.177,0.496,0.127,0.192,0.061,0.441,0.172,0.197,35.237,13.38,21.857,20.173,4.496,8.378,27.377,7.861
2021,4875861,Ayo Adeyi,RB,North Texas,Conference USA,73,0.177,-0.13,0.181,-0.057,0.424,0.254,0.221,-0.071,12.919,-0.13,13.049,-1.996,13.136,1.778,13.701,-0.782
2021,4429149,Brendon Lewis,QB,Colorado,Pac-12,341,0.177,0.145,0.324,0.015,0.185,0.357,0.07,0.285,60.396,40.645,19.75,1.505,22.35,38.568,11.906,48.49
2021,4243162,Tyler Lytle,QB,UMass,FBS Independents,52,0.177,0.111,1.26,-0.098,0.478,0.292,0.003,0.414,9.198,5.417,3.781,-2.161,6.692,4.668,0.093,9.106
2021,4432734,Jalen Milroe,QB,Alabama,SEC,21,0.178,-0.357,0.579,-0.262,-0.539,1.348,-0.34,1.02,3.733,-3.212,6.946,-2.096,-3.77,6.739,-4.424,8.157
2021,4427648,Lexington Joseph,RB,Florida International,Conference USA,36,0.178,-0.291,0.254,0.164,0.301,-0.029,0.131,0.322,6.424,-1.453,7.878,2.29,4.509,-0.177,3.529,2.896
2021,4569896,Alex Brown,WR,Wyoming,Mountain West,6,0.178,0.178,,-1.143,0.537,0.379,-1.143,0.442,1.067,1.067,,-1.143,1.073,1.137,-1.143,2.21
2021,4245108,Steven Anderson,RB,Tulsa,American Athletic,36,0.178,,0.178,0.138,0.313,0.574,0.166,0.275,6.404,,6.404,2.213,3.448,2.868,5.305,1.099
2021,4693791,Dae Dae Hunter,RB,Hawai'i,Mountain West,92,0.179,-0.178,0.272,0.154,0.056,0.645,0.142,0.353,16.457,-3.373,19.831,7.57,1.791,7.096,10.804,5.653
2021,4430926,Brian Battie,RB,South Florida,American Athletic,64,0.179,0.399,0.148,-0.027,0.343,1.299,0.077,0.579,11.454,3.189,8.265,-1.01,6.865,7.791,3.923,7.531
2021,4431310,Henry Parrish Jr.,RB,Ole Miss,SEC,119,0.179,0.189,0.176,0.187,0.079,-0.078,0.233,-0.008,21.251,4.348,16.904,10.874,2.926,-1.409,21.48,-0.228
2021,4682927,Billy Wiles,QB,Clemson,ACC,5,0.181,0.359,-0.53,-0.53,0.811,-0.998,0.988,-1.028,0.906,1.436,-0.53,-0.53,2.434,-0.998,2.963,-2.056
2021,4240901,Connor Blumrick,RB,Virginia Tech,ACC,82,0.181,0.171,0.188,-0.081,0.183,0.462,-0.094,0.59,14.882,5.657,9.224,-1.693,5.854,11.558,-4.594,19.476
2021,4245196,B.J. Daniels,RB,UT San Antonio,Conference USA,41,0.182,-0.346,0.239,-0.002,0.456,-0.176,0.106,0.454,7.461,-1.383,8.843,-0.036,8.201,-0.704,3.376,4.084
2021,4686769,Ashaad Clayton,RB,Colorado,Pac-12,20,0.183,,0.183,-0.114,0.408,0.649,0.058,1.309,3.665,,3.665,-1.14,2.859,1.946,1.046,2.618
2021,4372716,Nikko Remigio,WR,California,Pac-12,55,0.183,0.177,0.236,0.029,0.308,0.537,0.138,0.304,10.089,8.673,1.416,0.764,3.391,8.587,5.525,4.564
2021,4429088,Drew Pyne,QB,Notre Dame,FBS Independents,36,0.183,0.198,0.07,-0.34,0.405,0.641,-0.139,0.472,6.603,6.323,0.281,-4.077,4.863,5.768,-2.36,8.963
2021,4360698,Joe Milton,QB,Tennessee,SEC,89,0.184,0.029,0.686,-0.006,0.087,0.48,0.084,0.296,16.378,1.979,14.399,-0.181,2.698,11.514,3.954,12.424
2021,4382470,Elijah Collins,RB,Michigan State,Big Ten,23,0.184,0.218,0.175,0.004,0.261,-0.211,0.324,-0.032,4.24,1.091,3.149,0.04,2.352,-0.632,4.532,-0.292
2021,4362033,Calvin Brownholtz,QB,UTEP,Conference USA,29,0.184,0.577,0.082,-0.292,-0.186,0.804,0.317,-0.23,5.35,3.46,1.89,-1.461,-2.046,8.042,6.963,-1.613
2021,4360204,Johnny Langan,QB,Rutgers,Big Ten,64,0.185,0.299,0.083,0.118,0.547,0.224,0.163,0.267,11.815,8.98,2.835,2.959,8.209,3.353,8.338,3.477
2021,4569156,Michael Wiley,RB,Arizona,Pac-12,116,0.185,0.825,-0.092,0.014,0.114,0.618,0.138,0.303,21.428,28.874,-7.446,0.754,4.906,10.513,11.433,9.994
2021,4433945,Elijah Young,RB,Missouri,SEC,47,0.185,0.676,0.052,-0.003,0.115,1.08,0.205,0.087,8.69,6.759,1.931,-0.083,1.842,4.321,7.994,0.696
2021,4568613,Tayvon Ruley,RB,Temple,American Athletic,50,0.185,-0.23,0.242,0.037,0.234,0.301,0.101,0.525,9.273,-1.38,10.653,0.997,3.983,1.507,4.022,5.251
2021,4428606,Jacquez Stuart,RB,Toledo,Mid-American,54,0.185,0.238,0.174,-0.054,0.212,1.03,0.097,0.531,9.993,2.144,7.85,-1.634,3.391,8.237,4.156,5.838
2021,4241635,Josh Adkins,QB,UT San Antonio,Conference USA,40,0.185,0.186,0.177,0.273,-0.116,0.132,-0.042,0.337,7.412,6.882,0.53,3.003,-1.386,1.849,-0.67,8.082
2021,4431545,Will Shipley,RB,Clemson,ACC,171,0.185,0.149,0.191,0.07,0.304,0.399,0.117,0.424,31.624,3.569,28.055,6.128,19.135,7.182,15.519,16.105
2021,4270055,Grant Frerking,WR,Tennessee,SEC,2,0.185,0.185,,,0.185,,0.765,-0.396,0.37,0.37,,,0.37,,0.765,-0.396
2021,4565177,Isaiah Brevard,WR,Oregon,Pac-12,1,0.185,0.185,,,0.185,,,0.185,0.185,0.185,,,0.185,,,0.185
2021,4588200,Colby McDonald,RB,Maryland,Big Ten,62,0.186,-0.195,0.213,0.142,0.059,0.845,0.214,0.024,11.547,-0.778,12.325,4.833,1.363,2.535,11.332,0.215
2021,4429805,Frank Gore Jr.,RB,Southern Mississippi,Sun Belt,144,0.186,0.48,0.125,-0.053,0.054,0.871,0.184,0.191,26.822,11.998,14.824,-3.155,3.069,21.773,18.23,8.592
2021,4430104,Sincere McCormick,RB,UT San Antonio,Conference USA,314,0.186,0.877,0.134,0.06,0.153,0.68,0.144,0.395,58.4,19.304,39.096,10.193,14.4,27.868,37.457,20.943
2021,4040508,Quadraiz Wadley,RB,UTEP,Conference USA,30,0.186,1.003,0.157,0.126,0.304,0.17,0.215,-0.008,5.569,1.003,4.566,2.149,2.74,0.68,5.602,-0.033
2021,4431445,Ky Thomas,RB,Minnesota,Big Ten,170,0.186,0.416,0.177,0.012,0.324,0.373,0.155,0.395,31.681,2.911,28.77,1.04,16.195,11.95,22.984,8.697
2021,4608686,Kyle Monangai,RB,Rutgers,Big Ten,71,0.187,0.416,0.15,0.043,0.156,0.473,0.192,0.178,13.307,4.16,9.147,1.212,4.055,8.04,9.396,3.911
2021,4360881,Johnny Ford,RB,Florida Atlantic,Conference USA,82,0.188,0.306,0.163,0.211,-0.015,0.537,0.182,0.217,15.388,4.285,11.104,10.538,-0.308,5.912,12.351,3.037
2021,4362217,Mike O'Laughlin,TE,West Virginia,Big 12,12,0.188,0.188,,0.271,0.015,1.533,0.245,0.015,2.252,2.252,,1.623,0.044,1.533,2.208,0.044
2021,4052178,Charles Williams,RB,UNLV,Mountain West,116,0.188,1.335,0.068,-0.066,0.366,0.988,0.07,0.575,21.789,14.686,7.102,-4.676,11.718,11.859,6.267,15.522
2021,4035167,Jarrett Guarantano,QB,Washington State,Pac-12,58,0.189,0.188,0.193,-0.103,0.341,0.435,-0.085,0.708,10.952,9.022,1.93,-2.673,6.828,4.785,-3.217,14.169
2021,4389868,Trey Adkins,WR,South Carolina,SEC,2,0.189,0.189,,-0.716,1.094,,0.189,,0.378,0.378,,-0.716,1.094,,0.378,
2021,4430635,Will Plummer,QB,Arizona,Pac-12,316,0.19,0.176,0.284,-0.022,0.118,0.47,0.04,0.364,59.925,48.835,11.09,-2.623,10.855,46.014,6.722,53.203
2021,4683423,Riley Leonard,QB,Duke,ACC,106,0.191,0.153,0.249,0.014,0.367,0.379,0.207,0.161,20.23,9.769,10.461,0.627,12.099,9.096,14.257,5.973
2021,4241474,Brian Robinson Jr.,RB,Alabama,SEC,312,0.191,0.482,0.146,0.07,0.153,0.777,0.169,0.332,59.661,20.247,39.414,12.845,12.862,31.085,45.381,14.28
2021,4240350,Xazavian Valladay,RB,Wyoming,Mountain West,209,0.191,0.638,0.139,0.083,0.121,0.679,0.177,0.229,39.945,14.044,25.901,7.98,9.672,18.335,27.141,12.804
2021,4429994,Bryce Kirtz,WR,Northwestern,Big Ten,31,0.192,0.204,-0.166,0.176,-0.048,1.35,0.163,0.22,5.956,6.122,-0.166,1.232,-0.618,9.452,2.443,3.513
